Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A Semi-supervised Joint Network for Simultaneous Left Ventricular Motion Tracking and Segmentation in 4D Echocardiography","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_45","Kevinminh TaShawn S. AhnJohn C. StendahlAlbert J. SinusasJames S. Duncan","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_45","Chapter"
"Double-Uncertainty Weighted Method for Semi-supervised Learning","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_53","Yixin WangYao ZhangJiang TianCheng ZhongZhongchao ShiYang ZhangZhiqiang He","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_53","Chapter"
"GREEN: a Graph REsidual rE-ranking Network for Grading Diabetic Retinopathy","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_56","Shaoteng LiuLijun GongKai MaYefeng Zheng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_56","Chapter"
"DeepGF: Glaucoma Forecast Using the Sequential Fundus Images","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_60","Liu LiXiaofei WangMai XuHanruo LiuXimeng Chen","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_60","Chapter"
"Image-Level Harmonization of Multi-site Data Using Image-and-Spatial Transformer Networks","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_69","Robert RobinsonQi DouDaniel Coelho de CastroKonstantinos KamnitsasMarius de GrootRonald M. SummersDaniel RueckertBen Glocker","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_69","Chapter"
"Lymph Node Gross Tumor Volume Detection and Segmentation via Distance-Based Gating Using 3D CT/PET Imaging in Radiotherapy","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_73","Zhuotun ZhuDakai JinKe YanTsung-Ying HoXianghua YeDazhou GuoChun-Hung ChaoJing XiaoAlan YuilleLe Lu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_73","Chapter"
"XCAT-GAN for Synthesizing 3D Consistent Labeled Cardiac MR Images on Anatomically Variable XCAT Phantoms","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_13","Sina AmirrajabSamaneh Abbasi-SureshjaniYasmina Al KhalilCristian LorenzJürgen WeeseJosien PluimMarcel Breeuwer","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_13","Chapter"
"A Computational Framework for Dissociating Development-Related from Individually Variable Flexibility in Regional Modularity Assignment in Early Infancy","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_2","Mayssa SoussiaXuyun WenZhen ZhouBing JinTae-Eui KamLi-Ming HsuZhengwang WuGang LiLi WangIslem RekikWeili LinDinggang ShenHan Zhang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_2","Chapter"
"Longitudinal Image Registration with Temporal-Order and Subject-Specificity Discrimination","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_24","Qianye YangYunguan FuFrancesco GigantiNooshin GhavamiQingchao ChenJ. Alison NobleTom VercauterenDean BarrattYipeng Hu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_24","Chapter"
"Federated Simulation for Medical Imaging","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_16","Daiqing LiAmlan KarNishant RavikumarAlejandro F. FrangiSanja Fidler","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_16","Chapter"
"Classification of Retinal Vessels into Artery-Vein in OCT Angiography Guided by Fundus Images","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_12","Jianyang XieYonghuai LiuYalin ZhengPan SuYan HuJianlong YangJiang LiuYitian Zhao","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_12","Chapter"
"Learning Joint Shape and Appearance Representations with Metamorphic Auto-Encoders","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_20","Alexandre BônePaul VernhetOlivier ColliotStanley Durrleman","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_20","Chapter"
"DeScarGAN: Disease-Specific Anomaly Detection with Weak Supervision","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_2","Julia WollebRobin SandkühlerPhilippe C. Cattin","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_2","Chapter"
"Towards Neuron Segmentation from Macaque Brain Images: A Weakly Supervised Approach","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_19","Meng DongDong LiuZhiwei XiongXuejin ChenYueyi ZhangZheng-Jun ZhaGuoqiang BiFeng Wu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_19","Chapter"
"Imaging Scattering Characteristics of Tissue in Transmitted Microscopy","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_23","Mihoko ShimanoYuta AsanoShin IshiharaRyoma BiseImari Sato","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_23","Chapter"
"Robust Pancreatic Ductal Adenocarcinoma Segmentation with Multi-institutional Multi-phase Partially-Annotated CT Scans","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_48","Ling ZhangYu ShiJiawen YaoYun BianKai CaoDakai JinJing XiaoLe Lu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_48","Chapter"
"Brain Tumor Segmentation with Missing Modalities via Latent Multi-source Correlation Representation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_52","Tongxue ZhouStéphane CanuPierre VeraSu Ruan","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_52","Chapter"
"Estimating Common Harmonic Waves of Brain Networks on Stiefel Manifold","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_36","Jiazhou ChenGuoqiang HanHongmin CaiJunbo MaMinjeong KimPaul LaurientiGuorong Wu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_36","Chapter"
"Automatic and Interpretable Model for Periodontitis Diagnosis in Panoramic Radiographs","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_44","Haoyang LiJuexiao ZhouYi ZhouJieyu ChenFeng GaoYing XuXin Gao","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_44","Chapter"
"Whole MILC: Generalizing Learned Dynamics Across Tasks, Datasets, and Populations","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_40","Usman MahmoodMd Mahfuzur RahmanAlex FedorovNoah LewisZening FuVince D. CalhounSergey M. Plis","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_40","Chapter"
"Toward Rapid Stroke Diagnosis with Multimodal Deep Learning","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_59","Mingli YuTongan CaiXiaolei HuangKelvin WongJohn VolpiJames Z. WangStephen T. C. Wong","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_59","Chapter"
"Unsupervised Surgical Instrument Segmentation via Anchor Generation and Semantic Diffusion","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_63","Daochang LiuYuhui WeiTingting JiangYizhou WangRulin MiaoFei ShanZiyu Li","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_63","Chapter"
"Learning Geometry-Dependent and Physics-Based Inverse Image Reconstruction","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_47","Xiajun JiangSandesh GhimireJwala DhamalaZhiyuan LiPrashnna Kumar GyawaliLinwei Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_47","Chapter"
"Local and Global Structure-Aware Entropy Regularized Mean Teacher Model for 3D Left Atrium Segmentation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_55","Wenlong HangWei FengShuang LiangLequan YuQiong WangKup-Sze ChoiJing Qin","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_55","Chapter"
"Abnormality Detection in Chest X-Ray Images Using Uncertainty Prediction Autoencoders","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_51","Yifan MaoFei-Fei XueRuixuan WangJianguo ZhangWei-Shi ZhengHongmei Liu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_51","Chapter"
"Improving Amide Proton Transfer-Weighted MRI Reconstruction Using T2-Weighted Images","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_1","Puyang WangPengfei GuoJianhua LuJinyuan ZhouShanshan JiangVishal M. Patel","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_1","Chapter"
"Adaptive Dictionary Learning Based Multimodal Branch Retinal Vein Occlusion Fusion","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_58","Chen HuangKeren XieYuhan ZhangMingchao LiZhongmin WangQiang Chen","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_58","Chapter"
"Robust Layer Segmentation Against Complex Retinal Abnormalities for en face OCTA Generation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_62","Yuhan ZhangChen HuangMingchao LiSha XieKeren XieZexuan JiSongtao YuanQiang Chen","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_62","Chapter"
"Lymph Node Gross Tumor Volume Detection in Oncology Imaging via Relationship Learning Using Graph Neural Network","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_75","Chun-Hung ChaoZhuotun ZhuDazhou GuoKe YanTsung-Ying HoJinzheng CaiAdam P. HarrisonXianghua YeJing XiaoAlan YuilleMin SunLe LuDakai Jin","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_75","Chapter"
"Multi-organ Segmentation via Co-training Weight-Averaged Models from Few-Organ Datasets","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_15","Rui HuangYuanjie ZhengZhiqiang HuShaoting ZhangHongsheng Li","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_15","Chapter"
"Lesion Mask-Based Simultaneous Synthesis of Anatomic and Molecular MR Images Using a GAN","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_11","Pengfei GuoPuyang WangJinyuan ZhouVishal M. PatelShanshan Jiang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_11","Chapter"
"Parkinson’s Disease Detection from fMRI-Derived Brainstem Regional Functional Connectivity Networks","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_4","Nandinee Fariah HaqJiayue CaiTianze YuMartin J. McKeownZ. Jane Wang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_4","Chapter"
"Are Registration Uncertainty and Error Monotonically Associated?","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_26","Jie LuoSarah FriskenDuo WangAlexandra GolbyMasashi SugiyamaWilliam Wells III","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_26","Chapter"
"Learning to Segment When Experts Disagree","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_18","Le ZhangRyutaro TannoKevin BronikChen JinParashkev NachevFrederik BarkhofOlga CiccarelliDaniel C. Alexander","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_18","Chapter"
"Fluid Registration Between Lung CT and Stationary Chest Tomosynthesis Images","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_30","Lin TianConnor PuettPeirong LiuZhengyang ShenStephen R. AylwardYueh Z. LeeMarc Niethammer","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_30","Chapter"
"Deep Doubly Supervised Transfer Network for Diagnosis of Breast Cancer with Imbalanced Ultrasound Imaging Modalities","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59725-2_14","Xiangmin HanJun WangWeijun ZhouCai ChangShihui YingJun Shi","2020","http://link.springer.com/chapter/10.1007/978-3-030-59725-2_14","Chapter"
"Learning Bronchiole-Sensitive Airway Segmentation CNNs by Feature Recalibration and Attention Distillation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59710-8_22","Yulei QinHao ZhengYun GuXiaolin HuangJie YangLihui WangYue-Min Zhu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59710-8_22","Chapter"
"CircleNet: Anchor-Free Glomerulus Detection with Circle Representation","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_4","Haichun YangRuining DengYuzhe LuZheyu ZhuYe ChenJoseph T. RolandLe LuBennett A. LandmanAgnes B. FogoYuankai Huo","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_4","Chapter"
"A Generative Modeling Approach for Interpreting Population-Level Variability in Brain Structure","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59722-1_25","Ran LiuCem SubakanAishwarya H. BalwaniJennifer WhitesellJulie HarrisSanmi KoyejoEva L. Dyer","2020","http://link.springer.com/chapter/10.1007/978-3-030-59722-1_25","Chapter"
"Scale-Space Autoencoders for Unsupervised Anomaly Segmentation in Brain MRI","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59719-1_54","Christoph BaurBenedikt WiestlerShadi AlbarqouniNassir Navab","2020","http://link.springer.com/chapter/10.1007/978-3-030-59719-1_54","Chapter"
"Attention-Guided Deep Graph Neural Network for Longitudinal Alzheimer’s Disease Analysis","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_38","Junbo MaXiaofeng ZhuDefu YangJiazhou ChenGuorong Wu","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_38","Chapter"
"Shape-Aware Meta-learning for Generalizing Prostate MRI Segmentation to Unseen Domains","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_46","Quande LiuQi DouPheng-Ann Heng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_46","Chapter"
"A Deep Pattern Recognition Approach for Inferring Respiratory Volume Fluctuations from fMRI Data","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59728-3_42","Roza G. BayrakJorge A. SalasYuankai HuoCatie Chang","2020","http://link.springer.com/chapter/10.1007/978-3-030-59728-3_42","Chapter"
"MI
$$^2$$
GAN: Generative Adversarial Network for Medical Image Domain Adaptation Using Mutual Information Constraint","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59713-9_50","Xinpeng XieJiawei ChenYuexiang LiLinlin ShenKai MaYefeng Zheng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59713-9_50","Chapter"
"Learning Motion Flows for Semi-supervised Instrument Segmentation from Robotic Surgical Video","Medical Image Computing and Computer Assisted Intervention – MICCAI 2020","","","","10.1007/978-3-030-59716-0_65","Zixu ZhaoYueming JinXiaojie GaoQi DouPheng-Ann Heng","2020","http://link.springer.com/chapter/10.1007/978-3-030-59716-0_65","Chapter"
